Segment_ID,Time_Index,Pos_FAV
3482,28.3,1652.2081709410022
3482,28.4,1653.3059913400662
3482,28.5,1654.4018197242679
3482,28.6,1655.4956742565046
3482,28.7,1656.5875754697092
3482,28.8,1657.6775457973258
3482,28.9,1658.765609071019
3482,29.0,1659.8517900028219
3482,29.1,1660.9361136691305
3482,29.2,1662.0186050120576
3482,29.3,1663.0992883724866
3482,29.4,1664.1781870693812
3482,29.5,1665.2553230388603
3482,29.6,1666.3307165419667
3482,29.7,1667.4043859435021
3482,29.8,1668.4763475594793
3482,29.9,1669.546615569431
3483,10.0,772.5431799730817
3483,10.1,773.666807540244
3483,10.2,774.7916588087058
3483,10.3,775.9177348668248
3483,10.4,777.0450376416227
3483,10.5,778.1735693386087
3483,10.6,779.3033318849823
3483,10.7,780.434326389084
3483,10.8,781.5665526266869
3483,10.9,782.7000085765806
3483,11.0,783.8346900206636
3483,11.1,784.9705902065164
3483,11.2,786.1076995677278
3483,11.3,787.2460055052837
3483,11.4,788.3854922339607
3483,11.5,789.526140691582
3483,11.6,790.667928508126
3483,11.7,791.810830035293
3483,11.8,792.9548164359646
3483,11.9,794.0998558267737
3483,12.0,795.2459134630107
3483,12.1,796.3929519553774
3483,12.2,797.5409315086663
3483,12.3,798.6898101713101
3483,12.4,799.839544083931
3483,12.5,800.9900877164115
3483,12.6,802.1413940861116
3483,12.7,803.2934149532158
3483,12.8,804.446100992039
3483,12.9,805.5994019393394
3483,13.0,806.7532667222241
3483,13.1,807.9076435690394
3483,13.2,809.0624801068917
3483,13.3,810.2177234494602
3483,13.4,811.3733202786564
3483,13.5,812.5292169234189
3483,13.6,813.6853594383967
3483,13.7,814.841693684597
3483,13.8,815.99816541358
3483,13.9,817.1547203568773
3483,14.0,818.311304322795
3483,14.1,819.4678633026256
3483,14.2,820.6243435867673
3483,14.3,821.7806918890313
3483,14.4,822.9368554758181
3483,14.5,824.0927822962726
3483,14.6,825.2484211093688
3483,14.7,826.4037216034907
3483,14.8,827.5586345036966
3483,14.9,828.7131116623242
3483,15.0,829.8671061303297
3483,15.1,831.0205722090008
3483,15.2,832.1734654834568
3483,15.3,833.3257428404414
3483,15.4,834.4773624736764
3483,15.5,835.6282838805514
3483,15.6,836.7784678540082
3483,15.7,837.9278764731915
3483,15.8,839.0764730960439
3483,15.9,840.2242223566335
3483,16.0,841.3710901695057
3483,16.1,842.5170437426802
3483,16.2,843.6620516002447
3483,16.3,844.8060836151842
3483,16.4,845.9491110531859
3483,16.5,847.0911066280177
3483,16.6,848.2320445681615
3483,16.7,849.3719006930102
3483,16.8,850.5106524959085
3483,16.9,851.6482792308472
3483,17.0,852.7847619994084
3483,17.1,853.920083834527
3483,17.2,855.0542297779143
3483,17.3,856.1871869484382
3483,17.4,857.3189445990032
3483,17.5,858.4494941595128
3483,17.6,859.5788292636464
3483,17.7,860.7069457576708
3483,17.8,861.8338416901338
3483,17.9,862.9595172814958
3483,18.0,864.0839748725145
3483,18.1,865.2072188504872
3483,18.2,866.3292555540734
3483,18.3,867.4500931597263
3483,18.4,868.569741554486
3483,18.5,869.6882122005709
3483,18.6,870.805517997284
3483,18.7,871.9216731457207
3483,18.8,873.0366930216796
3483,18.9,874.1505940615912
3483,19.0,875.2633936649349
3483,19.1,876.3751101148837
3483,19.2,877.4857625173748
3483,19.3,878.5953707577235
3483,19.4,879.7039554731729
3483,19.5,880.8115380394136
3483,19.6,881.9181405690167
3483,19.7,883.0237859196043
3483,19.8,884.1284977091577
3483,19.9,885.2323003353198
3483,20.0,886.335218995255
3483,20.1,887.4372797026791
3483,20.2,888.5385092988698
3483,20.3,889.6389354546425
3483,20.4,890.7385866604645
3483,20.5,891.837492202352
3483,20.6,892.9356821220798
3483,20.7,894.0331871613623
3483,20.8,895.130038690667
3483,20.9,896.2262686240718
3483,21.0,897.3219093220748
3483,21.1,898.4169934844805
3483,21.2,899.511554035425
3483,21.3,900.6056240025525
3483,21.4,901.6992363926489
3483,21.5,902.7924240664789
3483,21.6,903.8852196157728
3483,21.7,904.9776552451793
3483,21.8,906.069762661776
3483,21.9,907.1615729745245
3483,22.0,908.2531166057673
3483,22.1,909.3444232163763
3483,22.2,910.4355216455388
3483,22.3,911.5264398655637
3483,22.4,912.6172049515756
3483,22.5,913.7078430654781
3483,22.6,914.798379453071
3483,22.7,915.8888384529444
3483,22.8,916.9792435158972
3483,22.9,918.0696172336736
3483,23.0,919.1599813753083
3483,23.1,920.2503569285456
3483,23.2,921.3407641432959
3483,23.3,922.4312225741858
3483,23.4,923.5217511196404
3483,23.5,924.6123680552148
3483,23.6,925.7030910589879
3483,23.7,926.7939372272529
3483,23.8,927.8849230797889
3483,23.9,928.9760645553523
3483,24.0,930.0673769990574
3483,24.1,931.1588751438827
3483,24.2,932.2505730888083
3483,24.3,933.3424842761656
3483,24.4,934.4346214706378
3483,24.5,935.5269967421196
3483,24.6,936.619621454497
3483,24.7,937.7125062623081
3483,24.8,938.8056611170183
3483,24.9,939.8990952841741
3483,25.0,940.9928173721562
3483,25.1,942.0868353729844
3483,25.2,943.1811567156846
3483,25.3,944.2757883324875
3483,25.4,945.3707367370522
3483,25.5,946.4660081123786
3483,25.6,947.5616084049109
3483,25.7,948.6575434208759
3483,25.8,949.7538189208788
3483,25.9,950.8504407088334
3483,26.0,951.9474147113923
3483,26.1,953.0447470444827
3483,26.2,954.1424440645447
3483,26.3,955.2405124033357
3483,26.4,956.3389589862917
3483,26.5,957.4377910352571
3483,26.6,958.5370160569537
3483,26.7,959.6366418188362
3483,26.8,960.7366763139903
3483,26.9,961.8371277167427
3483,27.0,962.9380043309083
3483,27.1,964.0393145329605
3483,27.2,965.1410667125413
3483,27.3,966.2432692125176
3483,27.4,967.3459302704774
3483,27.5,968.4490579634784
3483,27.6,969.5526601579969
3483,27.7,970.656744466829
3483,27.8,971.7613182137368
3483,27.9,972.8663884053217
3483,28.0,973.9719617087211
3483,28.1,975.0780444335899
3483,28.2,976.1846425170179
3483,28.3,977.2917615098642
3483,28.4,978.3994065624208
3483,28.5,979.5075824074238
3483,28.6,980.616293339979
3483,28.7,981.7255431961784
3483,28.8,982.8353353335922
3483,28.9,983.9456726169623
3483,29.0,985.0565574119598
3483,29.1,986.1679915898899
3483,29.2,987.2799765467503
3483,29.3,988.3925132396766
3483,29.4,989.5056022413876
3483,29.5,990.6192438097728
3483,29.6,991.7334379671414
3483,29.7,992.8481845826058
3483,29.8,993.9634834508693
3483,29.9,995.0793343603351
3487,10.0,13747.611937563137
3487,10.1,13748.980035050829
3487,10.2,13750.34840980525
3487,10.3,13751.717033695479
3487,10.4,13753.085873792743
3487,10.5,13754.454892511461
3487,10.6,13755.82404784088
3487,10.7,13757.193293665372
3487,10.8,13758.56258016731
3487,10.9,13759.931854301469
3487,11.0,13761.301060326943
3487,11.1,13762.670140381202
3487,11.2,13764.039035080776
3487,11.3,13765.407684134418
3487,11.4,13766.776026955793
3487,11.5,13768.144003262913
3487,11.6,13769.511553653409
3487,11.7,13770.878620148727
3487,11.8,13772.245146703446
3487,11.9,13773.611079676295
3487,12.0,13774.976368259233
3487,12.1,13776.340964860894
3487,12.2,13777.704825439887
3487,12.3,13779.067909783946
3487,12.4,13780.430181734857
3487,12.5,13781.791609363068
3487,12.6,13783.152165095291
3487,12.7,13784.511825794765
3487,12.8,13785.870572792524
3487,12.9,13787.228391870427
3487,13.0,13788.585273200966
3487,13.1,13789.94121125178
3487,13.2,13791.296204662598
3487,13.3,13792.650256099245
3487,13.4,13794.003372086172
3487,13.5,13795.355562818739
3487,13.6,13796.706841958381
3487,13.7,13798.057226415027
3487,13.8,13799.406736121813
3487,13.9,13800.755393807938
3487,14.0,13802.103224773547
3487,14.1,13803.450256666103
3487,14.2,13804.796519255362
3487,14.3,13806.142044206299
3487,14.4,13807.486864852015
3487,14.5,13808.83101596911
3487,14.6,13810.174533557878
3487,14.7,13811.517454629258
3487,14.8,13812.859816999018
3487,14.9,13814.20165908899
3487,15.0,13815.543019736993
3487,15.1,13816.883938018162
3487,15.2,13818.224453078603
3487,15.3,13819.564603981293
3487,15.4,13820.904429565886
3487,15.5,13822.243968325087
3487,15.6,13823.583258298318
3487,15.7,13824.922336981002
3487,15.8,13826.261241247768
3487,15.9,13827.600007289528
3487,16.0,13828.93867056427
3487,16.1,13830.277265759749
3487,16.2,13831.615826766783
3487,16.3,13832.954386665651
3487,16.4,13834.29297772833
3487,16.5,13835.631631435253
3487,16.6,13836.970378503776
3487,16.7,13838.309248928328
3487,16.8,13839.648272033834
3487,16.9,13840.987476543172
3487,17.0,13842.326890658598
3487,17.1,13843.666542156638
3487,17.2,13845.006458495453
3487,17.3,13846.346666934189
3487,17.4,13847.687194664926
3487,17.5,13849.028068957738
3487,17.6,13850.369317317984
3487,17.7,13851.710967654517
3487,17.8,13853.053048457714
3487,17.9,13854.395588986343
3487,18.0,13855.738619463473
3487,18.1,13857.082171283477
3487,18.2,13858.426277232265
3487,18.3,13859.770971721375
3487,18.4,13861.116291035158
3487,18.5,13862.462273589552
3487,18.6,13863.808960201815
3487,18.7,13865.156394373975
3487,18.8,13866.504622595152
3487,18.9,13867.853694665624
3487,19.0,13869.203664041079
3487,19.1,13870.55458819425
3487,19.2,13871.90652899381
3487,19.3,13873.259553101836
3487,19.4,13874.613732389009
3487,19.5,13875.969144363706
3487,19.6,13877.325872610676
3487,19.7,13878.684007236034
3487,19.8,13880.043645315158
3487,19.9,13881.404891338285
3487,20.0,13882.767857647408
3487,20.1,13884.132664858287
3487,20.2,13885.499442261165
3487,20.3,13886.868328191946
3487,20.4,13888.239470363875
3487,20.5,13889.613026150753
3487,20.6,13890.989162814758
3487,20.7,13892.368057671869
3487,20.8,13893.749898186861
3487,20.9,13895.134881990847
3487,21.0,13896.523216816484
3487,21.1,13897.915120346863
3487,21.2,13899.310819974333
3487,21.3,13900.710552467059
3487,21.4,13902.114563543222
3487,21.5,13903.52310735412
3487,21.6,13904.936445878835
3487,21.7,13906.3548482354
3487,21.8,13907.77858991541
3487,21.9,13909.207951949682
3487,22.0,13910.643220013042
3487,22.1,13912.084683477326
3487,22.2,13913.532634423143
3487,22.3,13914.987366622325
3487,22.4,13916.449174503352
3487,22.5,13917.918352111783
3487,22.6,13919.395192077649
3487,22.7,13920.879984602707
3487,22.8,13922.373016480966
3487,22.9,13923.874570164517
3487,23.0,13925.384922884323
3487,23.1,13926.904345833962
3487,23.2,13928.433103423029
3487,23.3,13929.971452604737
3487,23.4,13931.519642280235
3487,23.5,13933.077912781579
3487,23.6,13934.646495435225
3487,23.7,13936.225612206763
3487,23.8,13937.815475426234
3487,23.9,13939.416287592072
3487,24.0,13941.028241250371
3487,24.1,13942.651518944886
3487,24.2,13944.286293232757
3487,24.3,13945.93272676116
3487,24.4,13947.590972399896
3487,24.5,13949.261173423993
3487,24.6,13950.943463739652
3487,24.7,13952.637968147174
3487,24.8,13954.344802635089
3487,24.9,13956.064074699094
3487,25.0,13957.79588367936
3487,25.1,13959.540321111217
3487,25.2,13961.297471085552
3487,25.3,13963.067410614434
3487,25.4,13964.85020999662
3487,25.5,13966.64593317905
3487,25.6,13968.45463811233
3487,25.7,13970.276377098166
3487,25.8,13972.111197125896
3487,25.9,13973.959140195753
3487,26.0,13975.820243627591
3487,26.1,13977.694540354165
3487,26.2,13979.58205919841
3487,26.3,13981.482825134915
3487,26.4,13983.396859536226
3487,26.5,13985.3241804046
3487,26.6,13987.26480259012
3487,26.7,13989.218737996205
3487,26.8,13991.185995772703
3487,26.9,13993.166582496036
3487,27.0,13995.160502336765
3487,27.1,13997.167757216092
3487,27.2,13999.188346952786
3487,27.3,14001.222269401289
3487,27.4,14003.269520582036
3487,27.5,14005.330094805598
3487,27.6,14007.403984792636
3487,27.7,14009.491181791775
3487,27.8,14011.59167569721
3487,27.9,14013.705455166919
3487,28.0,14015.8325077415
3487,28.1,14017.972819964207
3487,28.2,14020.126377503939
3487,28.3,14022.293165283025
3487,28.4,14024.473167610731
3487,28.5,14026.666368322054
3487,28.6,14028.872750920857
3487,28.7,14031.092298726924
3487,28.8,14033.324995027244
3487,28.9,14035.570823231435
3487,29.0,14037.829767029749
3487,29.1,14040.101810551061
3487,29.2,14042.38693851806
3487,29.3,14044.685136397067
3487,29.4,14046.996390539678
3487,29.5,14049.320688312797
3487,29.6,14051.658018212676
3487,29.7,14054.008369957919
3487,29.8,14056.371734555878
3487,29.9,14058.748104336139
3489,10.0,329.1597988496786
3489,10.1,329.9953204526973
3489,10.2,330.82895180958326
3489,10.3,331.6606543669898
3489,10.4,332.4903825085812
3489,10.5,333.3180839880606
3489,10.6,334.14370046808307
3489,10.7,334.9671681378719
3489,10.8,335.7884184045052
3489,10.9,336.6073786525995
3489,11.0,337.42397305710114
3489,11.1,338.2381234324786
3489,11.2,339.04975010512345
3489,11.3,339.858772795065
3489,11.4,340.6651114912684
3489,11.5,341.4686873067651
3489,11.6,342.26942330272954
3489,11.7,343.0672452712938
3489,11.8,343.8620824676806
3489,11.9,344.65386828504916
3489,12.0,345.44254086847184
3489,12.1,346.22804366596137
3489,12.2,347.010325915092
3489,12.3,347.7893430644162
3489,12.4,348.5650571295197
3489,12.5,349.3374369840923
3489,12.6,350.106458586988
3489,12.7,350.87210514659654
3489,12.8,351.634367223724
3489,12.9,352.3932427743882
3489,13.0,353.14873713531824
3489,13.1,353.9008629569796
3489,13.2,354.64964009043194
3489,13.3,355.3950954349304
3489,13.4,356.13726275331817
3489,13.5,356.8761824621367
3489,13.6,357.6119014029361
3489,13.7,358.34447260056976
3489,13.8,359.07395501346764
3489,13.9,359.80041328008303
3489,14.0,360.5239174648971
3489,14.1,361.2445428065645
3489,14.2,361.9623694700538
3489,14.3,362.6774823040601
3489,14.4,363.38997060458644
3489,14.5,364.0999278853045
3489,14.6,364.8074516549523
3489,14.7,365.5126432015855
3489,14.8,366.2156073831342
3489,14.9,366.9164524235309
3489,15.0,367.6152897136255
3489,15.1,368.31223361607556
3489,15.2,369.0074012733881
3489,15.3,369.700912418307
3489,15.4,370.3928891857857
3489,15.5,371.0834559258139
3489,15.6,371.7727390163693
3489,15.7,372.4608666757563
3489,15.8,373.147968773628
3489,15.9,373.8341766401223
3489,16.0,374.51962287274955
3489,16.1,375.204441140849
3489,16.2,375.8887659875524
3489,16.3,376.57273262934893
3489,16.4,377.25647675357175
3489,16.5,377.9401343144086
3489,16.6,378.6238413283069
3489,16.7,379.3077336697357
3489,16.8,379.9919468680734
3489,16.9,380.6766159061246
3489,17.0,381.36187502069765
3489,17.1,382.0478575057788
3489,17.2,382.73469551895255
3489,17.3,383.4225198918516
3489,17.4,384.11145994554437
3489,17.5,384.801643311736
3489,17.6,385.4931957604211
3489,17.7,386.1862410343751
3489,17.8,386.88090069080414
3489,17.9,387.57729395055145
3489,18.0,388.2755375552874
3489,18.1,388.9757456330014
3489,18.2,389.67802957191145
3489,18.3,390.38249790266536
3489,18.4,391.08925618849116
3489,18.5,391.798406922902
3489,18.6,392.5100494347035
3489,18.7,393.22427980024986
3489,18.8,393.94119076300234
3489,18.9,394.66087166046435
3489,19.0,395.38340835855695
3489,19.1,396.1088831933958
3489,19.2,396.8373749202078
3489,19.3,397.56895866891364
3489,19.4,398.3037059058351
3489,19.5,399.04168440107105
3489,19.6,399.78295820120223
3489,19.7,400.5275876070639
3489,19.8,401.2756291563408
3489,19.9,402.02713561073347
3489,20.0,402.78215594743835
3489,20.1,403.5407353546935
3489,20.2,404.3029152311645
3489,20.3,405.06873318896663
3489,20.4,405.8382230601299
3489,20.5,406.6114149063171
3489,20.6,407.3883350315868
3489,20.7,408.16900599793206
3489,20.8,408.95344664325023
3489,20.9,409.7416721013632
3489,21.0,410.533693823764
3489,21.1,411.3295196028683
3489,21.2,412.12915359663276
3489,21.3,412.9325963544561
3489,21.4,413.73984484431753
3489,21.5,414.55089248114876
3489,21.6,415.36572915647315
3489,21.7,416.1843412693878
3489,21.8,417.006711759007
3489,21.9,417.832820138495
3489,22.0,418.6626425307805
3489,22.1,419.496151706002
3489,22.2,420.3333171206993
3489,22.3,421.17410495871314
3489,22.4,422.0184781736998
3489,22.5,422.86639653316536
3489,22.6,423.7178166640378
3489,22.7,424.5726920999329
3489,22.8,425.43097333032773
3489,22.9,426.2926078517818
3489,23.0,427.1575402211996
3489,23.1,428.02571211099627
3489,23.2,428.89706236594293
3489,23.3,429.77152706140714
3489,23.4,430.6490395626439
3489,23.5,431.5295305847862
3489,23.6,432.4129282532117
3489,23.7,433.29915816398335
3489,23.8,434.1881434440939
3489,23.9,435.07980481141107
3489,24.0,435.97406063451245
3489,24.1,436.8708269928245
3489,24.2,437.7700177374476
3489,24.3,438.6715445528236
3489,24.4,439.5753170191956
3489,24.5,440.4812426757629
3489,24.6,441.38922708449184
3489,24.7,442.2991738943703
3489,24.8,443.21098490549844
3489,24.9,444.12456013253717
3489,25.0,445.03979786830837
3489,25.1,445.9565947502286
3489,25.2,446.8748458337394
3489,25.3,447.7944446774521
3489,25.4,448.7152834446395
3489,25.5,449.63725302567644
3489,25.6,450.56024318615084
3489,25.7,451.48414274476875
3489,25.8,452.40883978326144
3489,25.9,453.3342218880464
3489,26.0,454.2601764215085
3489,26.1,455.1865908196139
3489,26.2,456.1133529117316
3489,26.3,457.0403512580023
3489,26.4,457.9674754995595
3489,26.5,458.8946167171186
3489,26.6,459.8216677933866
3489,26.7,460.7485237743981
3489,26.8,461.67508222467586
3489,26.9,462.6012435712296
3489,27.0,463.5269114316992
3489,27.1,464.45199292237936
3489,27.2,465.37639894245194
3489,27.3,466.3000444313371
3489,27.4,467.2228485964239
3489,27.5,468.1447351086349
3489,27.6,469.06563226354615
3489,27.7,469.98547310618204
3489,27.8,470.90419551802273
3489,27.9,471.8217422651297
3489,28.0,472.7380610066502
3489,28.1,473.6531042634118
3489,28.2,474.5668293469178
3489,28.3,475.4791982497102
3489,28.4,476.39017749866576
3489,28.5,477.29973797331553
3489,28.6,478.20785469173387
3489,28.7,479.11450656681615
3489,28.8,480.0196761358331
3489,28.9,480.92334926637136
3489,29.0,481.8255148424477
3489,29.1,482.7261644355178
3489,29.2,483.62529196584717
3489,29.3,484.52289336015974
3489,29.4,485.4189662117754
3489,29.5,486.3135094496662
3489,29.6,487.20652302297214
3489,29.7,488.0980076076177
3489,29.8,488.9879643418936
3489,29.9,489.8763945982015
3496,10.0,829.0385228807168
3496,10.1,829.7522196672973
3496,10.2,830.4696263437385
3496,10.3,831.1907247242078
3496,10.4,831.91549421241
3496,10.5,832.643911322756
3496,10.6,833.375949276021
3496,10.7,834.1115776723841
3496,10.8,834.850762215392
3496,10.9,835.5934644846145
3496,11.0,836.3396417782918
3496,11.1,837.0892470342466
3496,11.2,837.8422288167699
3496,11.3,838.5985313591203
3496,11.4,839.3580946617622
3496,11.5,840.1208546446564
3496,11.6,840.8867433443626
3496,11.7,841.6556891468199
3496,11.8,842.4276170512943
3496,11.9,843.202448961513
3496,12.0,843.980103997826
3496,12.1,844.7604988244442
3496,12.2,845.543547987659
3496,12.3,846.3291642612156
3496,12.4,847.1172589941027
3496,12.5,847.907742456102
3496,12.6,848.7005241774373
3496,12.7,849.4955132794252
3496,12.8,850.292618793073
3496,12.9,851.091749962904
3496,13.0,851.892816534002
3496,13.1,852.6957290208308
3496,13.2,853.5003989566993
3496,13.3,854.306739123072
3496,13.4,855.1146637583016
3496,13.5,855.9240887456646
3496,13.6,856.7349317808178
3496,13.7,857.5471125190379
3496,13.8,858.3605527028005
3496,13.9,859.1751762703351
3496,14.0,859.9909094458436
3496,14.1,860.8076808121712
3496,14.2,861.6254213668346
3496,14.3,862.444064562363
3496,14.4,863.2635463318855
3496,14.5,864.0838051009273
3496,14.6,864.9047817865106
3496,14.7,865.726419784824
3496,14.8,866.5486649487866
3496,14.9,867.3714655567969
3496,15.0,868.1947722738905
3496,15.1,869.018538106539
3496,15.2,869.8427183523701
3496,15.3,870.6672705460509
3496,15.4,871.4921544023351
3496,15.5,872.3173317569315
3496,15.6,873.1427665055833
3496,15.7,873.9684245416178
3496,15.8,874.7942736921377
3496,15.9,875.6202836528848
3496,16.0,876.4464259216096
3496,16.1,877.2726737297475
3496,16.2,878.0990019724588
3496,16.3,878.9253871374857
3496,16.4,879.7518072335658
3496,16.5,880.5782417192496
3496,16.6,881.404671432984
3496,16.7,882.2310785253859
3496,16.8,883.0574463947037
3496,16.9,883.8837596263777
3496,17.0,884.7100039372456
3496,17.1,885.5361661244309
3496,17.2,886.362234018563
3496,17.3,887.188196440761
3496,17.4,888.0140431627119
3496,17.5,888.8397648690589
3496,17.6,889.665353121224
3496,17.7,890.4908003218092
3496,17.8,891.31609967893
3496,17.9,892.1412451701408
3496,18.0,892.966231505852
3496,18.1,893.7910540922891
3496,18.2,894.6157089941364
3496,18.3,895.4401928970877
3496,18.4,896.2645030705743
3496,18.5,897.0886373309495
3496,18.6,897.9125940053848
3496,18.7,898.7363718966982
3496,18.8,899.5599702493032
3496,18.9,900.3833887164311
3496,19.0,901.2066273287458
3496,19.1,902.029686464446
3496,19.2,902.8525668209385
3496,19.3,903.6752693881542
3496,19.4,904.4977954235436
3496,19.5,905.3201464287381
3496,19.6,906.1423241278264
3496,19.7,906.96433044719
3496,19.8,907.7861674968531
3496,19.9,908.6078375532999
3496,20.0,909.4293430437019
3496,20.1,910.2506865315004
3496,20.2,911.0718707033158
3496,20.3,911.8928983571908
3496,20.4,912.7137723921824
3496,20.5,913.5344957992911
3496,20.6,914.3550716536837
3496,20.7,915.1755031081676
3496,20.8,915.9957933879302
3496,20.9,916.8159457865479
3496,21.0,917.6359636631136
3496,21.1,918.4558504401072
3496,21.2,919.2756096014833
3496,21.3,920.095244690422
3496,21.4,920.9147593062189
3496,21.5,921.7341570997562
3496,21.6,922.5534417668975
3496,21.7,923.3726170392016
3496,21.8,924.1916866716969
3496,21.9,925.0106544279487
3496,22.0,925.8295240630256
3496,22.1,926.6482993051288
3496,22.2,927.4669838367173
3496,22.3,928.2855812760416
3496,22.4,929.1040951601002
3496,22.5,929.922528929973
3496,22.6,930.7408859191909
3496,22.7,931.5591693453738
3496,22.8,932.3773823050341
3496,22.9,933.1955277712386
3496,23.0,934.0136085937065
3496,23.1,934.8316275008133
3496,23.2,935.6495871028952
3496,23.3,936.4674898962455
3496,23.4,937.2853382673002
3496,23.5,938.1031344966642
3496,23.6,938.9208807627791
3496,23.7,939.7385791451403
3496,23.8,940.5562316270626
3496,23.9,941.3738400980379
3496,24.0,942.1914063557315
3496,24.1,943.0089321076792
3496,24.2,943.8264189728147
3496,24.3,944.643868483044
3496,24.4,945.4612820851276
3496,24.5,946.2786611431021
3496,24.6,947.0960069414143
3496,24.7,947.9133206889529
3496,24.8,948.7306035242467
3496,24.9,949.547856522084
3496,25.0,950.3650807015595
3496,25.1,951.1822770351865
3496,25.2,951.9994464584636
3496,25.3,952.8165898792363
3496,25.4,953.6337081862403
3496,25.5,954.450802256151
3496,25.6,955.2678729583349
3496,25.7,956.0849211565504
3496,25.8,956.9019477073152
3496,25.9,957.7189534553156
3496,26.0,958.5359392266947
3496,26.1,959.3529058212129
3496,26.2,960.169854004276
3496,26.3,960.9867844999333
3496,26.4,961.8036979861307
3496,26.5,962.6205950934242
3496,26.6,963.4374764077542
3496,26.7,964.2543424770238
3496,26.8,965.0711938205833
3496,26.9,965.8880309404734
3496,27.0,966.7048543332111
3496,27.1,967.5216645007625
3496,27.2,968.3384619591352
3496,27.3,969.1552472431167
3496,27.4,969.9720209063458
3496,27.5,970.7887835168248
3496,27.6,971.6055356486837
3496,27.7,972.4222778713174
3496,27.8,973.2390107371306
3496,27.9,974.0557347693031
3496,28.0,974.8724504511989
3496,28.1,975.6891582189744
3496,28.2,976.5058584583578
3496,28.3,977.322551505731
3496,28.4,978.1392376529922
3496,28.5,978.9559171553542
3496,28.6,979.7725902410768
3496,28.7,980.5892571219632
3496,28.8,981.4059180033089
3496,28.9,982.2225730920572
3496,29.0,983.039222602302
3496,29.1,983.8558667578143
3496,29.2,984.6725057917084
3496,29.3,985.4891399436243
3496,29.4,986.3057694549714
3496,29.5,987.1223945628876
3496,29.6,987.9390154936049
3496,29.7,988.7556324559073
3496,29.8,989.5722456353442
3496,29.9,990.3888551898299
3500,10.0,1435.447989009816
3500,10.1,1436.5431052028255
3500,10.2,1437.6389785620972
3500,10.3,1438.7355989895743
3500,10.4,1439.8329540561494
3500,10.5,1440.9310291085721
3500,10.6,1442.0298074157643
3500,10.7,1443.129270347966
3500,10.8,1444.2293975881878
3500,10.9,1445.3301673702426
3500,11.0,1446.4315567302194
3500,11.1,1447.5335417583783
3500,11.2,1448.6360978430105
3500,11.3,1449.7391999002718
3500,11.4,1450.842822584685
3500,11.5,1451.9469404770757
3500,11.6,1453.0515282496026
3500,11.7,1454.1565608089757
3500,11.8,1455.2620134190163
3500,11.9,1456.3678618039792
3500,12.0,1457.4740822347974
3500,12.1,1458.580651600714
3500,12.2,1459.6875474683497
3500,12.3,1460.794748129589
3500,12.4,1461.9022326393479
3500,12.5,1463.0099808446043
3500,12.6,1464.1179734067057
3500,12.7,1465.2261918190761
3500,12.8,1466.3346184216887
3500,12.9,1467.443236412643
3500,13.0,1468.5520298565473
3500,13.1,1469.660983689061
3500,13.2,1470.7700837166774
3500,13.3,1471.8793166106136
3500,13.4,1472.9886698937755
3500,13.5,1474.0981319203618
3500,13.6,1475.207691848503
3500,13.7,1476.3173396068046
3500,13.8,1477.4270658556466
3500,13.9,1478.5368619442686
3500,14.0,1479.6467198653272
3500,14.1,1480.7566322089804
3500,14.2,1481.8665921180211
3500,14.3,1482.9765932447262
3500,14.4,1484.0866297101059
3500,14.5,1485.1966960672762
3500,14.6,1486.3067872714803
3500,14.7,1487.4168986587545
3500,14.8,1488.527025933766
3500,14.9,1489.6371651661304
3500,15.0,1490.7473127941748
3500,15.1,1491.857465635385
3500,15.2,1492.9676209030515
3500,15.3,1494.0777762285838
3500,15.4,1495.1879296888358
3500,15.5,1496.2980798378096
3500,15.6,1497.4082257421035
3500,15.7,1498.5183670191275
3500,15.8,1499.6285038767394
3500,15.9,1500.738637152868
3500,16.0,1501.848768353825
3500,16.1,1502.9588996898958
3500,16.2,1504.069034106365
3500,16.3,1505.1791753075743
3500,16.4,1506.2893277713915
3500,16.5,1507.3994967519316
3500,16.6,1508.5096882692183
3500,16.7,1509.619909085092
3500,16.8,1510.7301666649414
3500,16.9,1511.8404691252
3500,17.0,1512.9508251673683
3500,17.1,1514.0612440004102
3500,17.2,1515.1717352541698
3500,17.3,1516.282308886573
3500,17.4,1517.3929750868513
3500,17.5,1518.5037441763645
3500,17.6,1519.6146265081918
3500,17.7,1520.7256323664967
3500,17.8,1521.836771866712
3500,17.9,1522.9480548578063
3500,18.0,1524.0594908280639
3500,18.1,1525.1710888157631
3500,18.2,1526.2828573259635
3500,18.3,1527.3948042542731
3500,18.4,1528.5069368179823
3500,18.5,1529.6192614947151
3500,18.6,1530.731783968881
3500,18.7,1531.8445090860532
3500,18.8,1532.9574408144626
3500,18.9,1534.0705822116086
3500,19.0,1535.183935393749
3500,19.1,1536.2975015071584
3500,19.2,1537.4112807015638
3500,19.3,1538.525272106873
3500,19.4,1539.6394738141353
3500,19.5,1540.753882861426
3500,19.6,1541.8684952252531
3500,19.7,1542.9833058178742
3500,19.8,1544.098308490829
3500,19.9,1545.2134960453218
3500,20.0,1546.3288602503073
3500,20.1,1547.444391868749
3500,20.2,1548.56008069212
3500,20.3,1549.6759155833258
3500,20.4,1550.7918845287857
3500,20.5,1551.9079747009425
3500,20.6,1553.0241725322169
3500,20.7,1554.140463799942
3500,20.8,1555.256833720134
3500,20.9,1556.3732670474549
3500,21.0,1557.4897481792373
3500,21.1,1558.6062612617982
